Overhang,Inclusion,Exclusion,Porosity,Volume,Surface Area,Compactness,Eccentricity,Total Blocks,Total Cost,Layer Diff Sum,Layer Diff Max
2214.50653424,0.852533351152,0.147466648848,0.426591360683,19168.0179631,4971.15863563,0.296495502336,2.10697121017,867.630180876,2586.83279489,126.189014227,25.2022379850
2149.38726709,0.851530440192,0.148469559808,0.430855941753,18004.1932057,4845.94375754,0.281064306427,2.16651533731,844.090504515,2518.70909042,125.803416105,25.6295122663
2064.80018133,0.849575125006,0.150424874994,0.438130671368,16284.9990226,4683.30281312,0.257076863071,2.25517945907,812.679377363,2430.04626381,124.795560153,26.2413790852
1985.46615666,0.847054526241,0.152945473759,0.447018892989,14651.5278336,4523.45389451,0.234276488821,2.36009512509,780.519685303,2343.12123977,123.642963848,26.9918567559
1954.61087819,0.84488671136,0.15511328864,0.454350600124,14349.4066218,4444.97321361,0.232329875516,2.44648834554,765.023815398,2304.75639337,122.994333283,27.6947111913
1923.36223289,0.842355314821,0.157644685179,0.462862902133,14032.9120634,4361.97457098,0.230253782849,2.54453718113,748.258702733,2264.52866770,122.129616646,28.4794470134
1890.53493792,0.839845880199,0.160154119801,0.471633103175,13693.6188744,4273.91748837,0.227886343625,2.64517971647,730.405138512,2221.72779251,121.074750717,29.2504317583
1856.12733042,0.837987464537,0.162012535463,0.479192384253,13344.9556292,4181.75296378,0.225384512442,2.73416453527,711.958116853,2176.23127237,119.808263785,29.8467595785
1737.35727460,0.840878112333,0.159121887667,0.47896078561,12938.3293447,3865.46071752,0.234716985555,2.84692714887,654.248306774,2011.61919937,120.047154547,30.4568823595
1698.04356882,0.842175129902,0.157824870098,0.480204684792,12597.3477643,3757.93051783,0.232550537677,2.87822612297,633.652077054,1954.99261078,118.090815869,30.2508577715
1661.04756652,0.844759820608,0.155240179392,0.478566960967,12282.0242844,3655.96658696,0.230398180762,2.87929461180,614.564168965,1900.03921841,115.875846960,29.6746365318
1628.81416260,0.847924633142,0.152075366858,0.475239300526,12023.2351301,3564.84813191,0.228788370709,2.86303866549,597.594435912,1849.93907875,113.772671419,28.9408150633
1607.08335945,0.850950111454,0.149049888546,0.471274949496,11865.7892962,3498.16262569,0.228086374012,2.83820292165,584.916129586,1812.17655305,112.127643097,28.2297627669
3100.27038086,0.841245552371,0.158754243737,0.416089442227,32253.6571683,7086.56861342,0.407956898138,1.54181918489,1213.86747413,3679.19276759,125.884996230,25.5860791006
3070.15419667,0.840413488412,0.159586530929,0.418877630718,31398.1628859,7045.45888507,0.394089818737,1.55346678286,1208.12759398,3657.27880383,125.274707701,25.5160517408
2941.68737092,0.842558697191,0.157440749755,0.415549607907,29417.9227381,6830.34170638,0.368940090896,1.55182202652,1174.52011042,3538.63632875,126.416883069,25.3451549388
2930.69019727,0.843946381059,0.15605295884,0.421563505996,27085.0649351,6623.54617800,0.353644208746,1.56093859280,1168.85842916,3476.67105172,124.615002338,21.9639771871
2906.39813138,0.843545798081,0.156454187174,0.42299651265,26430.1493237,6586.96787853,0.343119417892,1.56965387058,1162.28916938,3455.54394334,124.386181770,21.9512841561
2834.54004065,0.843674626408,0.156325381571,0.423755845571,25320.8529557,6467.65793813,0.328378003239,1.59214963676,1142.32221255,3389.30324302,125.017232389,22.1291380902
2817.51718915,0.84343218599,0.156567814078,0.424537290335,24982.6304848,6437.78816925,0.324005199738,1.60363301440,1137.48480067,3373.82387048,124.961642680,22.2243285278
2796.99190297,0.843769427601,0.156230572408,0.423907811025,24732.3844613,6396.28991332,0.322080313461,1.61135945234,1130.60381447,3351.95938415,125.311156120,22.3121863206
2667.44300679,0.833791894088,0.166208105912,0.450310170527,23150.4231110,6113.11570134,0.308750339669,1.94258245550,1075.24387780,3211.40606211,127.095118413,25.8236915295
2644.61982272,0.835062408175,0.164937591825,0.447379546339,23084.4020613,6058.04383342,0.31135422997,1.94308281548,1066.00660679,3182.24490858,128.051965977,25.8812966404
2626.30887989,0.837478794475,0.162521205525,0.441678167857,23101.1585191,5991.74162786,0.316594489547,1.93401943350,1053.67137061,3144.58649793,129.086482047,25.7855049691
2612.10251802,0.841277151183,0.158722848817,0.432990951372,23144.8441594,5907.55892511,0.323852170367,1.91492224202,1037.07278041,3094.47066478,129.759336595,25.4465423027
2387.03849073,0.848064201507,0.151935798493,0.432972910995,21027.6966075,5368.94544286,0.308729492338,2.02871433234,939.521046765,2808.90961523,124.391468519,24.7941364637
2400.73785480,0.852434255216,0.147565744784,0.422032850471,21228.9159032,5320.51433419,0.317457384067,1.99184167080,927.141812453,2773.37767481,124.838076960,24.2369734130
2370.56145171,0.853522732025,0.146477267975,0.420036793718,21008.0022509,5250.41760795,0.317408855189,2.00144928417,914.264945101,2734.94003285,125.602335391,24.3279508133
2336.98193229,0.85421847194,0.14578152806,0.419152926565,20714.3251946,5177.93890428,0.316139590976,2.01722460068,901.767057598,2696.30974534,126.095552937,24.4592085270
2302.80547638,0.854541115371,0.145458884629,0.419306597342,20378.6058024,5106.11314552,0.313827272755,2.03938345782,889.256094734,2658.11424404,126.417983456,24.6371830954
2270.63717563,0.854522395527,0.145477604473,0.420396331192,20031.7524381,5037.37494083,0.310781769491,2.06814217810,876.439325398,2620.94366137,126.639984119,24.8659755413
2236.60765034,0.854050872309,0.145949127691,0.422817921452,19645.6783060,4965.72790325,0.307161785122,2.10689946312,863.519217155,2583.36252663,126.571322462,25.1650831392
2185.37465573,0.852844024459,0.147155975541,0.427611487466,18739.8154460,4860.97489481,0.295373299318,2.16880183060,843.331420269,2526.94819023,125.974222482,25.5988125701
2095.33859857,0.85050166058,0.14949833942,0.436286244541,16748.9579006,4683.32661055,0.266859326118,2.27101792078,807.781659895,2429.01283114,124.472913151,26.2541044069
2027.62822672,0.848217676033,0.151782323967,0.444627793205,15194.6586708,4536.85798896,0.243906873216,2.37183856400,774.609066519,2345.19953308,123.430751076,26.9382018556
1996.70244769,0.846463127645,0.153536872355,0.451169023685,14868.2091232,4458.98742006,0.241224080245,2.44842746137,759.251659763,2306.24452612,122.580664578,27.4972982638
1965.70117145,0.844837756418,0.155162243582,0.457641556202,14547.6663269,4378.98934799,0.238663916249,2.52437942727,743.405665329,2266.21616521,121.570601299,28.0157769414
1934.36905703,0.843687663278,0.156312336722,0.463221831651,14228.3646152,4296.99031859,0.236111994799,2.59182289459,727.212908063,2224.74314463,120.399696891,28.4061355878
1820.11296597,0.847588605824,0.152411394176,0.460139372946,13953.0919247,3982.35124390,0.247830832863,2.68741536761,668.728055568,2058.21971854,121.249182648,28.8894400303
1790.84045584,0.848087549596,0.151912450404,0.462323088621,13652.9051324,3903.04984498,0.245086327454,2.71951473668,653.207364605,2016.44453987,119.604091111,28.8045898693
1762.49171057,0.849529373054,0.150470626946,0.462322385413,13395.5018814,3823.78084303,0.243083047014,2.73284900689,637.746367542,1973.58597037,117.978512570,28.5046773567
1739.44490844,0.851424531424,0.148575468576,0.460914071816,13195.8417258,3756.31737158,0.241583370454,2.73128309673,624.440165630,1936.17314560,116.473850486,28.0766634849
1724.22933687,0.853410453781,0.146589546219,0.45863984083,13076.2211947,3706.47596197,0.240816768885,2.71983672380,614.161510132,1907.40379498,115.281054277,27.6180460870
2907.59316062,0.839685698933,0.160314180376,0.369201646978,41007.0458680,7787.90304413,0.440286392074,1.47824281595,1165.47600409,3768.39564011,138.826621756,44.3842561699
2920.27359404,0.839228696592,0.160770686914,0.374451364188,40068.2780532,7732.25637131,0.433046269731,1.48917721227,1169.20831594,3761.21106714,137.417404995,42.8935671122
2872.64913388,0.842081421999,0.157918394474,0.375335307917,37725.0516053,7487.61735844,0.417069033098,1.48778034667,1151.27667867,3667.94149394,136.870879487,40.1092707379
2784.24934205,0.843882465399,0.156117566099,0.377266930135,35390.9814588,7250.84239274,0.394254480372,1.49191639377,1128.80835664,3563.64630083,136.758057325,38.2619417196
2823.28003445,0.844951156326,0.155048819253,0.389565698244,32597.8894248,7015.05080044,0.381567488435,1.50750551716,1136.09839562,3517.83120031,133.503850404,32.7797989563
2797.89774189,0.846447117171,0.153552880664,0.400805450142,29269.6913166,6694.51997782,0.36230863821,1.53279942291,1130.07460738,3423.99239930,130.830770080,27.7329848727
2802.26832028,0.846946396402,0.153053603582,0.406639684096,27818.5260086,6557.26724806,0.355681706682,1.54987142729,1129.59390017,3389.51965353,129.419254652,25.2915857611
2806.25380928,0.84765488236,0.15234511764,0.414146417166,25985.5141922,6370.07059819,0.348499416756,1.57780755804,1126.82214428,3339.71279880,127.909480886,22.1855920021
2673.63878911,0.837068787408,0.162931212592,0.44208854503,24210.9904692,6087.01244868,0.331647860522,1.91615323714,1072.01514024,3200.03929592,129.252020925,25.7354355502
2656.92519712,0.838613179963,0.161386820037,0.438409777392,24125.7070002,6037.50700800,0.333668500157,1.91104062957,1062.82675670,3172.32183115,130.037625909,25.6993839109
2645.86614349,0.841237867604,0.158762132396,0.43208222766,24104.5077451,5979.58647537,0.337921294955,1.89582098214,1051.26622763,3137.78752864,130.772255930,25.4952085542
2645.31049841,0.845381330701,0.154618669299,0.422172105793,24152.8994109,5912.58509273,0.344685174005,1.86589674750,1036.61508475,3094.64412378,131.151660149,25.0040452379
2555.61626951,0.851831816695,0.148168183305,0.414259299567,23225.2976773,5630.70234102,0.342020968082,1.88940935810,982.201814642,2936.94254396,128.307731923,24.1599519899
2432.53437111,0.854953746716,0.145046253284,0.414810332369,22010.7490300,5348.44108170,0.332162185087,1.95252737464,930.907568466,2787.57989494,126.028637735,23.9606182776
2405.94048909,0.855961569621,0.144038430379,0.412838735205,21776.1873328,5286.56765440,0.331780086811,1.95916463244,920.069236657,2754.41138839,126.591376219,24.0184388568
2378.75819097,0.856652857416,0.143347142584,0.411768816417,21506.4779455,5225.17600082,0.33047564594,1.97123011714,909.171860886,2721.46093414,127.003450743,24.1135447345
2352.85626542,0.857026465473,0.142973534527,0.411604417329,21220.9334371,5166.14801309,0.328329347256,1.98928468614,897.903292660,2689.02432633,127.315146328,24.2511875373
2324.24346839,0.856988344631,0.143011655369,0.412689337185,20888.1818907,5103.71240902,0.325402069264,2.01598335963,886.511579600,2655.67793801,127.345843258,24.4445044424
2305.18170329,0.856789286503,0.143210713497,0.414147040506,20624.6242024,5053.13234392,0.322101644168,2.04655354037,873.785296237,2624.94840089,127.612969919,24.6790034996
2275.81936795,0.85606377698,0.14393622302,0.41734236693,20254.4134847,4987.59445047,0.318243322034,2.08991152156,861.370653964,2590.34618288,127.253371084,24.9837098820
2246.02015284,0.85504312518,0.14495687482,0.421496148918,19870.4559192,4919.43710821,0.314102208707,2.14157021493,848.212466198,2554.58828696,126.704254903,25.3416601114
2165.08060725,0.852909482245,0.147090517755,0.429719464071,17952.6128141,4753.04873117,0.28571228111,2.23924510536,812.550795765,2459.91221019,125.186457600,25.9211871106
2076.00912676,0.850522334889,0.149477665111,0.439032282045,15796.0887194,4567.59519092,0.253467924141,2.34952284998,771.930378008,2353.60765090,123.437472494,26.5614402540
2046.97826512,0.849340626326,0.150659373674,0.44428516697,15470.2756214,4494.02973254,0.25029635057,2.41167904603,757.221248141,2315.51305023,122.462130017,26.9393067346
1975.45925515,0.85113025697,0.14886974303,0.44415547051,15238.9884493,4295.27172419,0.256323239899,2.48646752074,719.605561045,2210.02625491,122.730699496,27.3555973907
1917.17151170,0.853009665716,0.146990334284,0.443641029432,15044.1271181,4126.20639347,0.260775391409,2.5457268076,685.963436107,2118.28667030,122.755176938,27.5963642472
1892.08335300,0.853240195623,0.146759804377,0.445918080347,14782.8629636,4057.41130017,0.25823721763,2.57825308643,671.954339445,2081.32699049,121.474038589,27.5885119377
1870.68029878,0.85398212132,0.14601787868,0.446841425,14564.2685837,3996.49983540,0.256054891944,2.59664637845,659.367066222,2047.85120905,120.220699325,27.4384071805
1853.59049648,0.855106570658,0.144893429342,0.446578135623,14400.8026669,3944.54781039,0.254457056342,2.60340955878,648.261837317,2018.38395600,119.120616445,27.1942207262
1842.54131327,0.856389108213,0.143610891787,0.445472149621,14302.9866399,3905.84291178,0.253471370718,2.60112321870,639.331301370,1995.26424865,118.264288070,26.9080390953
2892.61413192,0.840989253307,0.159010735139,0.359380187102,42882.0389589,7883.90366600,0.458368932968,1.45369854941,1161.67493388,3784.51420175,141.526248894,46.7817940557
2899.06549020,0.840686142267,0.159313391469,0.362460241499,42315.4615081,7851.41833922,0.453685078678,1.46047298283,1163.56125398,3779.87747573,140.692383403,45.9381041588
2879.24232866,0.843157251804,0.156843039259,0.362566201661,40598.9425924,7671.86124700,0.443825766915,1.45733440110,1150.96921941,3714.70943699,140.272167185,43.6106358411
2793.93457011,0.845375177815,0.154624866714,0.365209092551,37962.0622076,7402.21972170,0.420152869107,1.46102546812,1127.80856500,3601.27539740,140.024003405,41.1139660430
2765.84529197,0.846124912291,0.153875089215,0.367283035105,36790.0887327,7289.09371305,0.410694498345,1.46472408238,1121.00899212,3559.07567356,139.476744720,39.8336417191
2754.41159087,0.846724618699,0.153275380086,0.36912187482,35931.4361101,7206.30994271,0.405128957522,1.46779020871,1117.75919238,3531.99746559,138.907604750,38.6788066018
2712.47074251,0.847555107309,0.152444892684,0.371376584899,34596.9256970,7058.72932361,0.394820706957,1.48393714544,1104.87800648,3471.75422940,138.795482621,37.4733417001
2720.75719365,0.848492348415,0.151507651585,0.379074207108,32688.7459358,6863.29810511,0.388428254351,1.50777689463,1104.19560851,3422.95420857,137.018819915,34.0247121412
2766.95460125,0.851188991888,0.148811008112,0.393056939885,29073.8558372,6498.50975324,0.379200320966,1.53449128864,1108.36547662,3340.96198973,133.201998057,26.5547972089
2678.90955578,0.842259771641,0.157740228359,0.429143193004,25199.2661118,6031.38562106,0.355752782615,1.87303988108,1061.60811403,3168.82592028,131.678145573,25.4091812261
2689.65209138,0.846842365752,0.153157634248,0.417938351294,25236.2320228,5975.47646845,0.362063613543,1.83331957619,1047.96728820,3129.44708972,131.698129099,24.7555157133
2700.84866929,0.851464590105,0.148535409895,0.406652895807,25267.1101860,5919.42044139,0.36811517924,1.79357086188,1033.65199545,3089.40884764,131.791213925,24.1041240168
2673.88488252,0.853213757681,0.146786242319,0.403046063738,25008.6678616,5848.56801026,0.367789992082,1.79237456239,1019.94492088,3050.04718639,132.448944674,24.0538121151
2463.84200845,0.857540754951,0.142459245049,0.407271398557,22792.1113172,5378.64173481,0.347115866984,1.90879466754,936.162803011,2804.16695321,127.193079761,23.6558048070
2444.45879107,0.858676842845,0.141323157155,0.404662428633,22578.8694046,5329.06380258,0.346557244483,1.90865877766,926.681905294,2776.66415980,127.827526766,23.6642321524
2423.04127220,0.859458968628,0.140541031372,0.403118992296,22327.7416967,5277.86281502,0.34524285904,1.91507325315,917.324776095,2748.91188672,128.220044332,23.7120880005
2410.28112116,0.8600394591,0.1399605409,0.402088140292,22134.2697874,5238.34299893,0.343222922594,1.92537979722,906.680300871,2723.50654149,128.826364567,23.7976174515
2387.06261425,0.860070855513,0.139929144487,0.402859662674,21831.7167671,5185.06211822,0.340411555198,1.94766039355,896.612272336,2694.61756575,128.794325760,23.9438329315
2362.94157701,0.859765166183,0.140234833817,0.404708126484,21507.4242781,5129.67512771,0.337010104423,1.97810660803,885.913088432,2664.57260722,128.563247160,24.1402388240
2345.46690655,0.859305230786,0.140694769214,0.407009358128,21232.4319352,5081.67673928,0.333253360734,2.01309498790,873.822321337,2635.53881081,128.472991691,24.3736477279
2319.52173315,0.858438012356,0.141561987644,0.410747595224,20872.1790072,5020.52888828,0.32896382062,2.05899979476,861.499618801,2602.36648118,127.874278980,24.6610268599
2292.36536119,0.857385252466,0.142614747534,0.4151951132,20495.4899902,4955.66827912,0.324384328225,2.11105819264,848.338892316,2567.32599337,127.101163473,24.9784253389
2193.29043408,0.855085479981,0.144914520019,0.424505784257,17999.2518507,4753.29288007,0.286718788433,2.22046829426,804.646547659,2450.48849107,124.962431636,25.5378791014
2119.38213400,0.853287439847,0.146712560153,0.432245230021,16323.0179493,4597.33219896,0.262257103377,2.31096414238,772.073329595,2362.69893143,123.106376115,25.9940159628
2026.06436072,0.857764772188,0.142235227812,0.426446764175,16256.7436945,4318.07447808,0.275914201168,2.38407208778,717.570392327,2210.05836799,124.760868247,26.3669203537
2001.24427481,0.857455629334,0.142544370666,0.429724478626,15986.6155938,4250.48958267,0.273152479474,2.42696891011,703.464760617,2173.36213924,123.702578237,26.5089114471
1979.27908607,0.857486693439,0.142513306561,0.432100509234,15745.6105118,4189.91748201,0.270561441406,2.45927956123,690.729567846,2140.17555950,122.632055767,26.5448440291
1960.65086696,0.857834833236,0.142165166764,0.433552918477,15541.4352597,4137.28960042,0.268246595449,2.48118314903,679.452930751,2110.85324168,121.615603742,26.4874102141
1945.63537404,0.858443394417,0.141556605581,0.43414014646,15381.8700270,4092.85249172,0.266358773321,2.49402111661,669.564870784,2085.41888364,120.734778526,26.3629548828
1934.91397189,0.859206443022,0.140793557023,0.434021523911,15272.8681094,4058.07193651,0.264957940122,2.49940865929,661.252918944,2064.62282737,120.049830408,26.2012070922
2876.10000292,0.842143218743,0.15785679819,0.349783569555,44780.9812490,7984.29823177,0.476206460593,1.43010165437,1158.55522238,3802.30533643,144.162869974,49.2707085600
2880.49433078,0.84319087552,0.156809159624,0.351562698954,43789.6787338,7889.51178810,0.471873981827,1.43117619466,1156.04100296,3775.79502307,143.422951710,47.5781623440
2887.03163584,0.844641884807,0.155358371687,0.35269123732,42716.2135678,7783.78395134,0.467168718094,1.43010432795,1151.19828044,3743.57046846,142.921883609,45.7187093559
2857.79997681,0.845805144004,0.154194843806,0.35518836242,41219.4870056,7637.61812876,0.455537049916,1.43328859109,1141.74742730,3688.95004442,142.421800320,43.9096791228
2773.15551277,0.847956753444,0.152043240271,0.358033228063,38663.9670092,7369.82824717,0.434168755447,1.43711186728,1121.54444379,3580.27949663,141.876285304,41.3956109693
2764.71201215,0.848734389215,0.151265610851,0.359315722536,37887.9593760,7290.59011633,0.429800608014,1.43797541465,1118.13114037,3554.19204348,141.467635189,40.2519724649
2719.08834141,0.849968574212,0.150031425805,0.361438100666,36349.4831171,7122.62705581,0.418319650676,1.44828014064,1105.09568206,3487.46213643,141.191553629,38.6852235161
2711.89872928,0.850693625714,0.149306374286,0.362339673339,35718.7435535,7047.42209473,0.415949423478,1.45512281474,1100.36913374,3461.52836736,141.039958902,37.7837686874
2703.16091650,0.851862295847,0.148137704153,0.362440950799,35015.8417711,6956.54488341,0.413984343054,1.46102931564,1093.81631464,3428.30533333,140.814455299,36.7559622482
2653.41482469,0.846014073483,0.153985926517,0.392772327899,30909.1021302,6466.19885832,0.392235585974,1.76233278688,1045.52999101,3244.89990135,137.887918684,34.2214901657
2685.18034775,0.848747843589,0.151252156411,0.403215725202,27827.7348258,6143.13763239,0.384766300942,1.78426501824,1045.33524721,3166.34461651,135.043769947,28.0089131646
2727.76403779,0.854234411643,0.145765588357,0.399337543758,26163.4390102,5935.88269460,0.385004456716,1.75681608940,1035.33526359,3097.27471613,133.121502700,23.8336591680
2705.99466108,0.855879754257,0.144120245743,0.3953020806,25894.1493694,5880.41112040,0.384500196874,1.74762377107,1025.73387682,3067.64644239,133.782858520,23.7592593901
2599.53326767,0.858749007166,0.141250992834,0.394950338172,24695.4540748,5638.52578005,0.373854182757,1.79401182619,982.310569708,2940.28343138,131.741024925,23.5217578802
2481.22738947,0.861550028528,0.138449971472,0.395876044636,23359.5553504,5371.89246601,0.361386516546,1.85210087330,934.463259240,2800.27353411,129.129676744,23.2781898992
2473.75680536,0.862635608141,0.137364391859,0.39311545492,23194.9871932,5341.27885059,0.359999675075,1.84857622089,925.419929409,2779.49603526,129.958014324,23.2681058379
2456.75839009,0.86321951109,0.13678048891,0.391999723758,22940.5126633,5298.90438318,0.358080146284,1.8552825363,917.363440260,2756.26498287,130.169204360,23.3055790149
2443.06892936,0.863406988124,0.136593011876,0.392135397771,22703.2469622,5260.28360310,0.355316147941,1.87121942673,908.018950334,2732.80166986,130.307962341,23.4021948994
2425.05923700,0.863220394063,0.136779605937,0.393533306261,22420.2471760,5215.01616257,0.352016558922,1.89627890259,898.393117461,2707.02759208,130.093062034,23.5458288671
2405.65002654,0.862749428412,0.137250571588,0.395910503489,22117.4557271,5166.38443590,0.348233730341,1.92904213915,887.984443589,2679.40433897,129.674192574,23.7310806009
2383.27829250,0.861920038082,0.138079961918,0.399574982703,21776.7728836,5111.32562650,0.343705228648,1.97219487344,876.277248653,2648.33141901,128.977660956,23.9703349872
2358.48266861,0.860851559153,0.139148440847,0.404173277633,21405.8151712,5050.37081661,0.338640718392,2.02330006107,863.356486934,2614.09342097,128.054835748,24.2461009258
2333.22051462,0.859782183566,0.140217816434,0.408925405531,21031.7248283,4987.11106802,0.333585780168,2.07612702800,849.949305981,2578.70459786,127.032779950,24.5187006155
2202.76475379,0.860698908772,0.139301091228,0.41188709514,18680.3493973,4675.35401176,0.305093829437,2.18938490875,784.770448296,2400.17460728,126.155173122,25.0220074856
2107.48156451,0.862015891814,0.137984108186,0.413208485445,17228.0230735,4431.46838222,0.289652566581,2.27733625285,733.216016611,2260.51958466,125.695227893,25.3897438904
2085.46545726,0.861603314198,0.138396685802,0.416510491173,16933.0546753,4371.05142677,0.285934901577,2.31803910001,720.049984814,2226.59463280,124.659080174,25.5207665623
2067.31295101,0.861407811256,0.138592188745,0.419108165486,16702.1245003,4320.67391776,0.282958549894,2.34941760952,709.017515705,2198.32848675,123.676053214,25.5789688260
2050.61911090,0.861495279911,0.138504720088,0.420903292887,16505.9007532,4273.93930322,0.280463142633,2.37335627371,698.617613604,2171.81634416,122.825763355,25.5806555134
2036.35313713,0.861747902265,0.138252097712,0.422104068454,16342.1891488,4233.77846681,0.278245014431,2.39053457267,689.377201090,2148.61435402,122.105831707,25.5399335594
2024.87411805,0.862117753883,0.137882246147,0.422778529269,16214.9090517,4200.61718114,0.276364205303,2.40195531763,681.295030340,2128.85953608,121.551975879,25.4730356638
2866.98505786,0.843379295851,0.156620700539,0.341751611753,46468.3844788,8066.81922597,0.493511032303,1.40783610057,1158.11751275,3819.24651046,146.470432659,51.1881114244
2876.01096050,0.844698303084,0.155301683696,0.343160976145,45510.5486744,7969.28052847,0.490368887271,1.40675088245,1155.28629481,3792.00130679,145.909981368,49.3596919138
2885.82861402,0.846384933115,0.153615076446,0.344031906963,44461.1379968,7859.81246487,0.486811714394,1.40386815166,1150.49453046,3759.08070828,145.522379114,47.3706458630
2879.66785031,0.847041278285,0.152958723996,0.346187712834,43652.5151326,7777.38062124,0.483006857575,1.40581541427,1149.44795671,3735.49277977,144.849291464,46.0444917465
2793.29945489,0.849345694915,0.150654309261,0.34946447235,40912.7084840,7491.08423621,0.460583449316,1.41000703228,1128.60556408,3620.93271044,144.195787707,43.2446659185
2770.66308333,0.850618211408,0.149381787973,0.350738276977,39832.2695364,7374.02465799,0.453404585323,1.40946266247,1121.93066704,3577.70542675,143.969797828,41.8111103315
2766.74776002,0.851529589478,0.148470410538,0.351360767615,39260.8489652,7306.93620846,0.451802254719,1.40800599135,1120.27892433,3557.37974417,143.652250989,40.7888293191
2719.87431993,0.852702110772,0.147297889228,0.353821746828,37633.2657008,7128.79005557,0.439880932655,1.42331637969,1105.81849650,3486.65632807,143.373638178,39.1795417373
2717.27461653,0.854249903354,0.145750096646,0.353371813876,36853.8061918,7031.02859140,0.437671264059,1.42741198387,1098.19667492,3449.95658603,142.953934388,37.9434370792
2749.23300948,0.85899756151,0.14100243849,0.346644743006,35762.4394165,6891.36062632,0.437886536034,1.39873934251,1084.38352448,3392.92878802,141.432239818,35.2824436491
2678.91623287,0.851946252198,0.148053747802,0.372992133954,32611.2140494,6521.70040280,0.414770036639,1.68711726556,1034.12105215,3237.33094821,139.926385476,35.1481736583
2714.43869408,0.855207015914,0.144792984086,0.383486406361,29229.9286633,6170.28020517,0.406449967361,1.70554794790,1033.80383302,3151.63285077,136.698498355,28.3382872127
2733.33042650,0.858421025163,0.141578974837,0.388539711325,26720.0208709,5902.34664516,0.399830143679,1.71008395049,1028.90681071,3079.08781639,134.835132029,23.4654655670
2719.92198547,0.86071331495,0.13928668505,0.382607845604,26422.0702004,5854.58982106,0.39788915759,1.68886016312,1016.83530442,3049.22443163,135.980463897,23.2962209290
2525.62594017,0.864319727087,0.135680272913,0.387242239686,24181.8264344,5426.81859337,0.375172793817,1.79580167096,941.057128514,2826.17077034,130.786917102,22.9151694128
2515.42505719,0.865816931518,0.134183068482,0.383018815741,23955.4848483,5395.28790464,0.374188400183,1.77957942930,934.737528994,2808.41112909,131.532457029,22.8131914282
2501.38772547,0.866806122275,0.133193877725,0.380431571329,23703.6291234,5359.84974729,0.372814725,1.77348286766,928.967438996,2790.12687544,131.835033892,22.7627590454
2488.63081055,0.866862167102,0.133137832898,0.380934764408,23454.0693707,5324.38224245,0.369688530683,1.78978390131,920.659119471,2768.74305400,131.751512810,22.8418175033
2477.84131207,0.866897486703,0.133102513297,0.381505300141,23225.3269855,5291.07958585,0.366713137867,1.80682768426,912.291082332,2748.07480571,131.662766641,22.9230496985
2465.54843764,0.866738922755,0.133261077245,0.382765118968,22985.2618583,5254.86032069,0.363581087559,1.82903349704,903.680684001,2726.24630749,131.377955680,23.0271921264
2446.02448232,0.865773069227,0.134226930773,0.386922518542,22658.8707630,5204.23510409,0.358641573901,1.87394621553,892.241390911,2696.34908394,130.482676133,23.2461879073
2422.05164042,0.864382094441,0.135617905559,0.392726614173,22274.0236984,5142.99970710,0.352589468129,1.93287343573,878.527956598,2660.33917822,129.206046694,23.5285953605
2398.69877167,0.863145894082,0.136854105918,0.398155058522,21897.7790411,5081.08266703,0.346871593556,1.98978907993,864.684136515,2624.07815052,127.920585916,23.7860006315
2316.52580250,0.867561699403,0.132438300597,0.391928365936,21590.6155815,4820.57603136,0.354568317775,2.05386103399,810.679697868,2475.43727813,129.311233913,24.0228026028
2236.76756924,0.866293090975,0.133706909025,0.398679679073,19481.7417405,4641.66361019,0.322525984516,2.14305615867,769.993184148,2368.36895021,127.224148120,24.3428530804
2172.80108914,0.865429292455,0.134570707544,0.404010847294,17904.7890012,4496.31422123,0.299090127901,2.21457839907,737.754783388,2282.81893180,125.451458967,24.5788336000
2155.85543023,0.865181237946,0.134818762048,0.406564818861,17654.0354159,4448.04224871,0.295568077835,2.24596546068,726.628703187,2254.72377916,124.568477385,24.6506324275
2140.85008644,0.865065794612,0.134934205413,0.40863186054,17461.7786476,4406.60991170,0.292821512013,2.27099753143,717.021147363,2230.72738722,123.833363282,24.6918884371
2126.50604649,0.865047306926,0.134952693176,0.410329147337,17288.6928751,4368.94272678,0.2902247983,2.29155748864,708.106710266,2208.79038223,123.244925944,24.7156524451
2113.41018802,0.865093593254,0.134906406863,0.411701621913,17137.4147915,4335.85358256,0.287789381472,2.30813260474,699.975085572,2189.23562055,122.806393099,24.7281324489
2858.49924132,0.844544269419,0.155455707292,0.334166006225,48147.7311239,8150.13198295,0.51061136017,1.38619514219,1158.88976234,3837.59181710,148.704530534,53.0694445326
2861.20942066,0.84711212601,0.152887873772,0.33452526942,46783.2816909,7995.94385703,0.506477707453,1.38009610387,1152.65745119,3789.39058043,148.291192308,50.5713210434
2835.11838165,0.847642072003,0.152357928169,0.333097435838,48240.3508047,8090.48957328,0.512533831339,1.36616287886,1171.54275223,3817.94644947,150.178754920,52.6259161033
2806.98978703,0.848195760571,0.151804237207,0.331638841899,49667.6883560,8178.84605849,0.519157639804,1.35234195884,1190.49448797,3845.27509775,151.928530802,54.6252769488
2773.30895877,0.8490363274,0.150963671549,0.33006205461,50805.9253344,8240.29989880,0.523098416745,1.33855307287,1205.30120222,3859.94066729,153.753820196,56.3487262242
